0	0.361604	
1	0.205951	
2	0.127476	
3	0.147701	
4	0.058963	
5	-0.0312513	
6	0.00526422	
7	0.0958699	
8	0.0650346	
9	0.037229	
10	-0.0233568	
11	-0.0130158	
12	-0.0124206	
13	-0.0591505	
14	-0.0238137	
15	-0.0684557	
16	-0.0294774	
17	0.0376368	
18	0.0088729	
19	0.042	
20	0.0422202	
21	-0.00755593	
22	0.00815116	
23	0.0177868	
24	0.0302155	
25	0.0684721	
26	0.0125307	
27	-0.0589467	
28	0.0118864	
29	0.0142718	
30	-0.00383713	
31	0.0123878	
32	0.075188	
33	0.0635911	
34	0.0412618	
35	0.0013743	
36	-0.0181945	
37	-0.0490135	
38	-0.0560433	
39	0.0114786	
40	-0.00236089	
41	0.0315653	
42	0.053707	
43	0.0443081	
44	0.0548037	
45	0.0430193	
46	0.0185085	
47	0.0554481	
48	0.0689736	
49	0.0371353	
50	0.0455313	
51	-0.0104593	
52	-0.0860796	
53	-0.0328049	
54	-0.0760363	
55	-0.0694141	
56	-0.00256476	
57	-0.0184147	
58	0.0127346	
59	0.0579273	
60	0.0431294	
61	-0.0296039	
62	-0.00507673	
63	-0.0279402	
64	-0.050082	
65	-0.0311248	
66	-0.066792	
67	0.0207838	
68	-0.0346233	
69	0.000118317	
70	0.024205	
71	0.0234669	
72	-0.0606268	
73	-0.0093134	
74	-0.0226514	
75	-0.0419836	
76	-0.0109935	
77	0.061222	
78	0.029461	
79	0.0228881	
80	-0.0122941	
81	0.00112129	
82	0.0021734	
83	-0.0485893	
84	-0.0306233	
85	-0.0526549	
86	-0.00910953	
87	0.0430357	
88	0.027092	
89	-0.0816227	
90	-0.0103655	
91	0.0293673	
92	-0.0148834	
93	-0.0216485	
94	0.00744581	
95	-0.00641008	
96	0.0288494	
97	-0.00724194	
98	0.0244089	
99	0.00278501	
