1E-5	1
2.23E-5	1
4.16E-5	1
1E-4	1
2.3E-4	1
5E-4	1
1E-3	1
2.2E-3	0.999482
5E-3	0.97825
7.2E-3	0.92957
1E-2	0.840293
1.2E-2	0.779312
1.4E-2	0.728153
1.6E-2	0.570241
1.8E-2	0.493067
2E-2	0.225801
2.3E-2	0.16537
3E-2	0.00278501
4E-2	0.0103491
5E-2	0.043256
1E-1	0.00578208
2.2E-1	0.000322188
5E-1	0.00156179
