0	0.361604	
1	0.376491	
2	0.358508	
3	0.356233	
4	0.384634	
5	0.370321	
6	0.296992	
7	0.3205	
8	0.343678	
9	0.305327	
10	0.343176	
11	0.329618	
12	0.380446	
13	0.307179	
14	0.289273	
15	0.284739	
16	0.28091	
17	0.318208	
18	0.339347	
19	0.342124	
20	0.380601	
21	0.374122	
22	0.359715	
23	0.350443	
24	0.341011	
25	0.348449	
26	0.321316	
27	0.312952	
28	0.317817	
29	0.278712	
30	0.29086	
31	0.374276	
32	0.393625	
33	0.370872	
34	0.368205	
35	0.370888	
36	0.387239	
37	0.362084	
38	0.39769	
39	0.378529	
40	0.360547	
41	0.359417	
42	0.405034	
43	0.363246	
44	0.329161	
45	0.298925	
46	0.266112	
47	0.285869	
48	0.311949	
49	0.337981	
50	0.321756	
51	0.413712	
52	0.409662	
53	0.430157	
54	0.418168	
55	0.361913	
56	0.363059	
57	0.368629	
58	0.388275	
59	0.387333	
60	0.347804	
61	0.350597	
62	0.354944	
63	0.391884	
64	0.419094	
65	0.468132	
66	0.419485	
67	0.395839	
68	0.395085	
69	0.352575	
70	0.291471	
71	0.325398	
72	0.320125	
73	0.304495	
74	0.291047	
75	0.297466	
76	0.300385	
77	0.374122	
78	0.353644	
79	0.315949	
80	0.339535	
81	0.389294	
82	0.353236	
83	0.408439	
84	0.422108	
85	0.441456	
86	0.454855	
87	0.438724	
88	0.445897	
89	0.372772	
90	0.414951	
91	0.441423	
92	0.439649	
93	0.390159	
94	0.338846	
95	0.295471	
96	0.275026	
97	0.264465	
98	0.238494	
99	0.225801	
