0	0.361604	
1	0.157227	
2	0.0624944	
3	0.0440714	
4	0.0370252	
5	-0.0273122	
6	0.0479004	
7	0.0767416	
8	-0.0148061	
9	0.00207966	
10	-0.0137867	
11	-0.0315489	
12	-0.0408869	
13	-0.0330861	
14	-0.015809	
15	-0.0825319	
16	-0.0940351	
17	-0.0198582	
18	-0.017693	
19	-0.0130158	
20	-0.000901033	
21	0.0290697	
22	0.0317528	
23	0.0468646	
24	0.0559332	
25	-0.0122003	
26	-0.030403	
27	-0.0553216	
28	-0.0429092	
29	0.0281277	
30	0.0316263	
31	0.0132361	
32	0.00910953	
33	-0.00443235	
34	-0.0122941	
35	-0.0252244	
36	-0.0542859	
37	-0.0561371	
38	-0.0522144	
39	-0.0680808	
40	0.00877916	
41	0.00653658	
42	-0.0297423	
43	-0.00818393	
44	0.0505671	
45	-0.00642646	
46	0.0117762	
47	0.0188835	
48	0.0689572	
49	0.0303093	
50	-0.0102554	
51	0.0101453	
52	0.0483409	
53	0.0564838	
54	0.0301218	
55	-0.0229818	
56	0.0475864	
57	0.0354716	
58	0.011181	
59	0.0434271	
60	0.048512	
61	0.0749514	
62	0.0803503	
63	0.0515418	
64	0.032287	
65	0.00866903	
66	0.0242824	
67	-0.00611246	
68	-0.0282542	
69	0.0406502	
70	0.014867	
71	0.0368049	
72	0.00393087	
73	-0.0207065	
74	-0.0289759	
75	-0.00535796	
76	0.0326948	
77	0.0420163	
78	0.0255875	
79	-0.00866903	
80	0.00942353	
81	0.0396145	
82	0.0709677	
83	0.0574258	
84	0.0333227	
85	-0.0231529	
86	-0.0729127	
87	0.00156179	
88	0.030089	
89	0.0390803	
90	-0.0075887	
91	-0.0360996	
92	0.0210041	
93	0.0402261	
94	0.041686	
95	0.000807289	
96	0.00454248	
97	-0.00215702	
98	-0.0164534	
99	-0.0103491	
