0	0.361604	
1	0.121245	
2	0.0447158	
3	0.00333564	
4	0.0180844	
5	-0.0318793	
6	0.00868541	
7	0.0655688	
8	0.0256321	
9	0.0510685	
10	0.0228389	
11	-0.00881192	
12	-0.00509311	
13	-0.0499554	
14	-0.035174	
15	-0.00413474	
16	-0.0258524	
17	-0.0808682	
18	-0.00196953	
19	0.0141617	
20	-0.00899941	
21	-0.0194505	
22	0.0133298	
23	-0.00226714	
24	-0.0423913	
25	-0.00992501	
26	-0.0645331	
27	-0.0330087	
28	-0.00742943	
29	0.0339507	
30	0.0319566	
31	-0.0557293	
32	-0.0116661	
33	0.00631633	
34	0.0201558	
35	0.0525284	
36	0.00498299	
37	0.0143492	
38	-0.0741523	
39	-0.0611446	
40	-0.048826	
41	0.045625	
42	0.0237035	
43	-0.0389865	
44	0.0129221	
45	-0.0172689	
46	-0.00890566	
47	0.00353951	
48	0.00663033	
49	-0.00402461	
50	-0.0172853	
51	0.0398348	
52	0.0292736	
53	0.0466771	
54	0.0395208	
55	-0.0274223	
56	0.0126081	
57	0.00641008	
58	0.0209877	
59	-0.0132197	
60	0.00973753	
61	-0.0175993	
62	-0.0698055	
63	0.011495	
64	0.026464	
65	0.0229327	
66	-0.0345623	
67	0.0236708	
68	0.0570791	
69	0.039113	
70	0.0142718	
71	0.0272958	
72	0.0531564	
73	-0.00959464	
74	0.0250369	
75	0.0222437	
76	-0.0328986	
77	0.00663033	
78	-0.0336204	
79	-0.033918	
80	0.0217586	
81	-0.0320504	
82	-0.0697117	
83	-0.0353614	
84	-0.0481325	
85	0.029147	
86	-0.0187124	
87	-0.0147123	
88	-0.00818393	
89	-0.0199683	
90	-0.0393005	
91	-0.0422976	
92	0.00319275	
93	0.0119965	
94	-0.00311539	
95	0.0139906	
96	0.0261827	
97	0.0260562	
98	0.0323644	
99	0.043256	
