9.00E-2	0.0105539	0.00570494
8.00E-2	0.0066438	0.0152647
7.00E-2	0.0176947	0.0051582
6.00E-2	0.00371125	0.0438005
5.00E-2	0.0156292	0.0111006
4.00E-2	0.0363393	0.00259014
3.00E-2	0.00845525	0.0257634
2.20E-2	0.015701	0.0390178
1.50E-2	0.377841	0.368855
1.00E-2	0.604824	0.434995
6.60E-3	0.650375	0.53405
5.00E-3	0.752362	0.585599
4.00E-3	0.801238	0.700267
3.00E-3	0.834474	0.8406
2.00E-3	0.855979	0.97263
1.00E-3	0.859889	0.999348
4.50E-4	0.873574	1
2.00E-4	0.859889	1
1.00E-4	0.859889	1
