0	-0.0426076	-0.0242165	0.0285012	-0.00620102	
1	-0.112608	0.00844128	0.0311789	0.0850953	
2	-0.223642	-0.0795503	0.085577	0.207306	
3	-0.380519	-0.0323625	0.206903	0.295826	
4	-0.507011	0.00508724	0.286956	0.337334	
5	-0.554412	0.051341	0.351874	0.316636	
6	-0.59892	0.0163658	0.396457	0.322516	
7	-0.602504	-0.0015021	0.42732	0.353156	
8	-0.576835	0.00647058	0.434187	0.390842	
9	-0.59338	-0.0274486	0.446717	0.330855	
10	-0.599682	-0.0155827	0.449674	0.37448	
11	-0.604387	0.00458654	0.422353	0.372029	
12	-0.617713	0.0226278	0.40694	0.382246	
13	-0.609893	0.0589863	0.451486	0.364898	
14	-0.624556	0.0883061	0.408239	0.326261	
15	-0.612246	0.0777368	0.410095	0.357484	
16	-0.632304	0.15523	0.418722	0.311734	
17	-0.635055	0.229263	0.395936	0.258535	
18	-0.621839	0.266555	0.375402	0.288524	
19	-0.615538	0.225803	0.375086	0.282027	
20	-0.615212	0.272332	0.388607	0.288524	
21	-0.612787	0.273093	0.387308	0.288815	
22	-0.619232	0.32393	0.393772	0.343591	
23	-0.590592	0.326299	0.392319	0.326218	
24	-0.611523	0.320297	0.375959	0.242687	
25	-0.626727	0.302326	0.381234	0.178698	
26	-0.616117	0.293798	0.39251	0.221689	
27	-0.609816	0.310819	0.405399	0.193534	
28	-0.581755	0.329188	0.434576	0.152951	
29	-0.561299	0.303292	0.465446	0.120724	
30	-0.587731	0.315367	0.448412	0.144286	
31	-0.611738	0.305093	0.440643	0.124821	
32	-0.603482	0.300872	0.444861	0.135646	
33	-0.613328	0.303796	0.412061	0.118042	
34	-0.608695	0.339221	0.394916	0.16165	
35	-0.62032	0.352332	0.380647	0.212698	
36	-0.617459	0.326957	0.399765	0.231879	
37	-0.61916	0.328998	0.403903	0.280776	
38	-0.624009	0.330366	0.382731	0.23997	
39	-0.625059	0.2897	0.39014	0.246167	
40	-0.618763	0.302602	0.411709	0.255398	
41	-0.606525	0.310074	0.406074	0.234956	
42	-0.614201	0.364734	0.416125	0.169989	
43	-0.610435	0.381443	0.410212	0.221971	
44	-0.596639	0.359406	0.403947	0.151408	
45	-0.608805	0.345447	0.427636	0.164727	
46	-0.619597	0.381132	0.425743	0.18144	
47	-0.628212	0.374456	0.418407	0.159816	
48	-0.611197	0.361049	0.423813	0.242996	
49	-0.595551	0.264565	0.406507	0.266831	
50	-0.625351	0.337526	0.411114	0.178998	
51	-0.623142	0.32886	0.432243	0.163527	
52	-0.607176	0.326784	0.410726	0.16627	
53	-0.591497	0.362208	0.412068	0.169655	
54	-0.59005	0.379367	0.391336	0.153551	
55	-0.600223	0.4022	0.395195	0.148014	
56	-0.599643	0.371757	0.401541	0.174318	
57	-0.599174	0.353317	0.385144	0.160382	
58	-0.603156	0.306961	0.397638	0.108108	
59	-0.613295	0.288384	0.369966	0.193508	
60	-0.602035	0.315142	0.392436	0.221646	
61	-0.613113	0.336332	0.373788	0.186403	
62	-0.604061	0.331316	0.390976	0.257857	
63	-0.601167	0.333858	0.415538	0.250401	
64	-0.589034	0.343008	0.39697	0.170898	
65	-0.600731	0.342386	0.385775	0.204316	
66	-0.633464	0.343217	0.398107	0.187963	
67	-0.610181	0.365132	0.366063	0.195368	
68	-0.598268	0.369404	0.360113	0.177712	
69	-0.604967	0.352781	0.402802	0.129141	
70	-0.609601	0.366464	0.40146	0.138132	
71	-0.569042	0.348336	0.38802	0.186385	
72	-0.613908	0.35446	0.381946	0.252629	
73	-0.610832	0.338512	0.381278	0.188562	
74	-0.596854	0.352868	0.344502	0.191339	
75	-0.608043	0.409171	0.348008	0.171549	
76	-0.596495	0.392651	0.408363	0.183574	
77	-0.599969	0.371445	0.409148	0.195668	
78	-0.602068	0.295891	0.397557	0.186403	
79	-0.599721	0.377014	0.384242	0.156945	
80	-0.622457	0.348734	0.388137	0.168447	
81	-0.603736	0.366291	0.420343	0.16225	
82	-0.607463	0.341175	0.404534	0.170007	
83	-0.591608	0.379989	0.4263	0.175826	
84	-0.597616	0.329586	0.392436	0.184517	
85	-0.622457	0.331402	0.398701	0.146788	
86	-0.63263	0.336903	0.40256	0.218603	
87	-0.603377	0.37141	0.431384	0.114262	
88	-0.6041	0.380163	0.436468	0.123861	
89	-0.605911	0.365321	0.428428	0.0613544	
90	-0.588349	0.394657	0.466429	-0.0314847	
91	-0.596424	0.394831	0.426418	-0.0648851	
92	-0.587007	0.384608	0.427481	-0.134497	
93	-0.564049	0.380214	0.447942	-0.220222	
94	-0.548514	0.370839	0.444868	-0.283038	
95	-0.532692	0.416399	0.453268	-0.300085	
96	-0.540661	0.417783	0.452601	-0.280613	
97	-0.559631	0.429321	0.434737	-0.269727	
98	-0.567601	0.396041	0.444634	-0.265725	
99	-0.604824	0.406247	0.467963	-0.231639	
