0	0.394928	-0.0438754	-0.0884014	-0.0669435	
1	0.0557461	-0.00256127	-0.061052	-0.0152176	
2	0.00719055	-0.0357358	0.0247524	-0.0114291	
3	0.00378305	0.0768863	0.015296	-0.0464238	
4	0.00353453	0.0308765	-0.0258235	0.0170517	
5	0.0464459	0.00844128	-0.0242829	0.00155563	
6	0.023488	0.0157239	-0.00776906	0.0068353	
7	0.0357926	-0.0220725	-0.0659013	0.0290335	
8	-0.0331583	0.0339192	0.0112391	-0.0498522	
9	0.0147953	-0.0463564	-0.024481	0.0204371	
10	0.0478928	-0.0321732	-0.0212457	-0.0114549	
11	-0.00891915	-0.00913135	0.00487859	-0.0370557	
12	-0.0341303	0.0255485	-0.0406427	0.0108464	
13	-0.0159551	-0.00252597	-0.0304673	0.0135889	
14	-0.0252939	-0.00622665	0.0201012	-0.00771797	
15	0.0270336	-0.0186639	0.00421833	0.00308976	
16	-0.0128734	0.0203072	0.0684689	0.0637454	
17	-0.016673	0.00167863	0.0583743	0.0229313	
18	-0.0150825	-0.00569064	0.00244296	0.0080523	
19	0.00961501	0.0112433	0.00760766	-0.00185558	
20	0.0251504	0.0278659	-0.00603037	0.00958644	
21	0.0100844	0.0303565	-0.021994	0.00277262	
22	0.0343456	0.00987598	0.0208569	0.0327618	
23	0.0460869	-0.0111213	0.00957377	-0.0865951	
24	0.0362675	0.00982463	0.0173061	-0.0377587	
25	-0.0027006	0.0148059	0.0170714	0.0135889	
26	-0.0279725	0.0382104	-0.0400924	0.0124063	
27	0.0407575	0.0206699	-0.0227423	-0.0108464	
28	0.0139945	-0.0207919	-0.0102854	0.0219455	
29	-0.0133815	0.0327092	-0.0201819	0.0334133	
30	0.00382723	-0.01695	-0.0151053	-0.0209769	
31	0.0323575	-0.00257732	-0.0260949	0.00185558	
32	-0.0419228	-0.00723126	-0.00768102	0.023471	
33	-0.0132434	0.00117472	-0.0519844	0.0287077	
34	-0.00846077	-0.0358064	0.00319859	-0.00406697	
35	-0.0333405	0.0148573	0.0179811	-0.101534	
36	0.00801895	-0.0172806	0.0273201	-0.0609771	
37	-0.0684649	-0.0264825	0.0370552	-0.00867798	
38	-0.0441319	0.0014347	-0.00503998	0.00490667	
39	-0.0442368	-0.0286618	0.0374881	0.0139147	
40	-0.00421934	0.00413398	0.0329543	-0.0188772	
41	0.0217815	0.0483111	-0.0345683	-0.0492093	
42	-0.00443472	0.0178166	-0.0264911	-0.000604202	
43	0.043077	-0.0462184	-0.0211283	0.0665223	
44	-0.0252939	-0.003338	0.0227423	0.0355989	
45	-0.0136687	-0.0280039	0.0607806	0.074279	
46	-0.00207653	0.000295284	0.00886215	-0.0120118	
47	-0.0207709	-0.00790528	0.00398357	0.0606256	
48	-0.0487267	0.0327092	0.0194336	0.0396014	
49	-0.03138	0.0930595	-0.0152153	-0.0349646	
50	-0.0150438	0.0292332	-0.0219206	0.0430384	
51	0.00794716	-0.0281258	-0.0171447	-0.0383844	
52	0.0243551	-0.0262225	-0.0110777	-0.0850781	
53	0.00328048	0.0154126	-0.0239307	0.0498436	
54	-0.0109846	-0.01055	0.0251412	-0.00798354	
55	0.0753406	-0.0834949	0.00142323	0.0101777	
56	0.0459378	-0.0571504	0.0349644	0.00525819	
57	0.00725682	0.0229873	-0.00925831	0.0745274	
58	-0.0100844	-0.0188019	0.0378402	0.0219799	
59	-0.00399843	-0.0169853	0.017695	-0.00956065	
60	-0.025802	-0.0342658	0.0344509	0.0331133	
61	-0.00907379	0.0649337	0.00197344	0.00864361	
62	-0.0508254	0.0264825	0.0263297	0.0241483	
63	-0.0433642	-0.0404925	0.0413469	0.0300365	
64	-0.0744735	-0.0104473	0.0797814	0.0402357	
65	-0.0381894	0.00755864	-0.00319126	0.0371159	
66	-0.0070801	-0.0369298	0.0455286	0.0331047	
67	0.00686471	0.0101713	-0.0363069	-0.0364902	
68	-1.65681e-05	-0.002404	0.0395349	-0.0315448	
69	0.0221074	0.0746203	0.00272174	-0.0241483	
70	-0.00823986	-0.00204131	-0.0199839	-0.0133148	
71	0.00512506	0.0697256	-0.0659086	0.0238312	
72	-0.00505327	0.00466999	-0.0480889	0.0123634	
73	-0.0185563	0.00487861	0.00586898	-0.0355473	
74	-0.00577674	-0.00102066	0.02038	-0.0213542	
75	-0.0126967	0.00925332	-0.0273127	-0.00807808	
76	0.028232	0.00736927	-0.0312229	-0.0299849	
77	0.0473847	-0.0168826	0.0221554	-0.0603514	
78	0.0362731	-0.006278	0.0139095	-0.0225454	
79	-0.00450652	-0.0276925	-0.0260582	0.0591172	
80	-0.0038935	0.00444531	0.0147825	0.0216541	
81	0.034423	-0.0156019	0.0170274	-0.0241225	
82	0.0324293	-0.000397992	-0.0476561	-0.0238312	
83	0.00522999	0.010274	-0.0397696	0.0488578	
84	0.0197933	0.0243032	0.0161984	0.0436469	
85	0.0227646	-0.0332965	-0.0555058	-0.0454466	
