0	-0.0521453	-0.0214595	-0.0656885	0.391535	
1	-0.0985138	-0.0707848	-0.101577	0.801329	
2	-0.111895	-0.0942439	-0.11413	0.925846	
3	-0.121317	-0.105471	-0.106515	0.974056	
4	-0.121284	-0.112218	-0.108994	0.990735	
5	-0.116722	-0.110748	-0.112501	0.998149	
6	-0.117954	-0.109814	-0.114196	0.999074	
7	-0.117628	-0.109502	-0.11388	0.999383	
8	-0.116976	-0.111768	-0.113249	1	
9	-0.116976	-0.111768	-0.113249	1	
10	-0.116976	-0.111768	-0.113249	1	
11	-0.116976	-0.111768	-0.113249	1	
12	-0.116976	-0.111768	-0.113249	1	
13	-0.116976	-0.111768	-0.113249	1	
14	-0.116976	-0.111768	-0.113249	1	
15	-0.116976	-0.111768	-0.113249	1	
16	-0.116976	-0.111768	-0.113249	1	
17	-0.116976	-0.111768	-0.113249	1	
18	-0.116976	-0.111768	-0.113249	1	
19	-0.116976	-0.111768	-0.113249	1	
20	-0.116976	-0.111768	-0.113249	1	
21	-0.116976	-0.111768	-0.113249	1	
22	-0.116976	-0.111768	-0.113249	1	
23	-0.116976	-0.111768	-0.113249	1	
24	-0.116976	-0.111768	-0.113249	1	
25	-0.116976	-0.111768	-0.113249	1	
26	-0.116976	-0.111768	-0.113249	1	
27	-0.116976	-0.111768	-0.113249	1	
28	-0.116976	-0.111768	-0.113249	1	
29	-0.116976	-0.111768	-0.113249	1	
30	-0.116976	-0.111768	-0.113249	1	
31	-0.116976	-0.111768	-0.113249	1	
32	-0.116976	-0.111768	-0.113249	1	
33	-0.116976	-0.111768	-0.113249	1	
34	-0.116976	-0.111768	-0.113249	1	
35	-0.116976	-0.111768	-0.113249	1	
36	-0.116976	-0.111768	-0.113249	1	
37	-0.116976	-0.111768	-0.113249	1	
38	-0.116976	-0.111768	-0.113249	1	
39	-0.116976	-0.111768	-0.113249	1	
40	-0.116976	-0.111768	-0.113249	1	
41	-0.116976	-0.111768	-0.113249	1	
42	-0.116976	-0.111768	-0.113249	1	
43	-0.116976	-0.111768	-0.113249	1	
44	-0.116976	-0.111768	-0.113249	1	
45	-0.116976	-0.111768	-0.113249	1	
46	-0.116976	-0.111768	-0.113249	1	
47	-0.116976	-0.111768	-0.113249	1	
48	-0.116976	-0.111768	-0.113249	1	
49	-0.116976	-0.111768	-0.113249	1	
50	-0.116976	-0.111768	-0.113249	1	
51	-0.116976	-0.111768	-0.113249	1	
52	-0.116976	-0.111768	-0.113249	1	
53	-0.116976	-0.111768	-0.113249	1	
54	-0.116976	-0.111768	-0.113249	1	
55	-0.116976	-0.111768	-0.113249	1	
56	-0.116976	-0.111768	-0.113249	1	
57	-0.116976	-0.111768	-0.113249	1	
58	-0.116976	-0.111768	-0.113249	1	
59	-0.116976	-0.111768	-0.113249	1	
60	-0.116976	-0.111768	-0.113249	1	
61	-0.116976	-0.111768	-0.113249	1	
62	-0.116976	-0.111768	-0.113249	1	
63	-0.116976	-0.111768	-0.113249	1	
64	-0.116976	-0.111768	-0.113249	1	
65	-0.116976	-0.111768	-0.113249	1	
66	-0.116976	-0.111768	-0.113249	1	
67	-0.116976	-0.111768	-0.113249	1	
68	-0.116976	-0.111768	-0.113249	1	
69	-0.116976	-0.111768	-0.113249	1	
70	-0.116976	-0.111768	-0.113249	1	
71	-0.116976	-0.111768	-0.113249	1	
72	-0.116976	-0.111768	-0.113249	1	
73	-0.116976	-0.111768	-0.113249	1	
74	-0.116976	-0.111768	-0.113249	1	
75	-0.116976	-0.111768	-0.113249	1	
76	-0.116976	-0.111768	-0.113249	1	
77	-0.116976	-0.111768	-0.113249	1	
78	-0.116976	-0.111768	-0.113249	1	
79	-0.116976	-0.111768	-0.113249	1	
80	-0.116976	-0.111768	-0.113249	1	
81	-0.116976	-0.111768	-0.113249	1	
82	-0.116976	-0.111768	-0.113249	1	
83	-0.116976	-0.111768	-0.113249	1	
84	-0.116976	-0.111768	-0.113249	1	
85	-0.116976	-0.111768	-0.113249	1	
86	-0.116976	-0.111768	-0.113249	1	
87	-0.116976	-0.111768	-0.113249	1	
88	-0.116976	-0.111768	-0.113249	1	
89	-0.116976	-0.111768	-0.113249	1	
90	-0.116976	-0.111768	-0.113249	1	
91	-0.116976	-0.111768	-0.113249	1	
92	-0.116976	-0.111768	-0.113249	1	
93	-0.116976	-0.111768	-0.113249	1	
94	-0.116976	-0.111768	-0.113249	1	
95	-0.116976	-0.111768	-0.113249	1	
96	-0.116976	-0.111768	-0.113249	1	
97	-0.116976	-0.111768	-0.113249	1	
98	-0.116976	-0.111768	-0.113249	1	
99	-0.116976	-0.111768	-0.113249	1	
